"T_TABLE","CRUISE","PERMIT","HAUL_JOIN","PORT_JOIN","LENGTH_SEQ","VESSEL","HAUL_OFFLOAD_DATE","HAUL_OFFLOAD","GEAR","NMFS_AREA","LATDD_START","LONDD_START","LATDD_END","LONDD_END","SPECIES","SEX","LENGTH","FREQUENCY","EGGS","YEAR","VIABILITY","INJURY","SAMPLE_SYSTEM"
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1477,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"M",31,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1478,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"M",38,3,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1479,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"M",37,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1480,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"M",32,5,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1481,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"M",35,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1482,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"M",40,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1483,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"M",36,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1484,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"F",30,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1485,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"F",35,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1486,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"F",37,4,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000260,"",1487,"A068",18-SEP-09 12.00.00.000000000 AM,202,1,543,52.27333,175.285,52.19833,175.06,204,"F",36,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1488,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"M",32,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1489,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"M",30,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1490,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"M",40,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1491,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"M",36,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1492,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"M",31,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1493,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"M",39,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1494,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"M",38,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1495,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"F",33,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1496,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"F",39,3,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1497,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"F",36,3,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1498,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"F",34,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1499,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"F",31,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1500,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"F",38,3,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000262,"",1501,"A068",18-SEP-09 12.00.00.000000000 AM,203,1,543,52.26833,175.27,52.245,175.205,204,"F",40,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13093,"2443",13093002443000000264,"",1502,"A068",18-SEP-09 12.00.00.000000000 AM,204,1,543,52.23333,175.165,52.23833,175.18167,204,"M",34,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4412,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"M",40,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4413,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"F",26,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4414,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"F",27,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4415,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"F",28,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4416,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"F",29,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4417,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"F",30,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4418,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"F",33,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4419,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"F",34,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4420,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"F",37,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000548,"",4421,"A108",09-SEP-09 12.00.00.000000000 AM,227,1,543,52.25,175.25,52.23333,175.18333,204,"F",38,3,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4423,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"M",36,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4424,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"M",28,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4425,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"M",30,4,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4426,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"M",34,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4427,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"M",38,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4428,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"M",33,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4429,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"M",32,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4430,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"M",26,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4431,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"F",37,4,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4432,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"F",29,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4433,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"F",35,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4434,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"F",33,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4435,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"F",39,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4436,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"F",38,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000550,"",4437,"A108",09-SEP-09 12.00.00.000000000 AM,228,1,543,52.25,175.23333,52.23333,175.23333,204,"F",30,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4441,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"M",25,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4442,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"M",27,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4443,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"M",30,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4444,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"M",31,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4445,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"M",33,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4446,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"M",36,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4447,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"M",37,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4448,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"M",38,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4449,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"F",24,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4450,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"F",25,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4451,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"F",29,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4452,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"F",30,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4453,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"F",31,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4454,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"F",32,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4455,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"F",38,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000552,"",4456,"A108",10-SEP-09 12.00.00.000000000 AM,229,1,543,52.26667,175.26667,52.25,175.25,204,"F",39,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4458,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"M",32,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4459,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"M",31,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4460,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"M",26,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4461,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"M",28,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4462,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"M",27,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4463,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"M",24,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4464,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"F",26,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4465,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"F",39,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4466,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"F",28,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4467,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"F",29,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4468,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"F",38,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4469,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"F",36,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4470,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"F",37,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000554,"",4471,"A108",10-SEP-09 12.00.00.000000000 AM,230,1,543,52.28333,175.26667,52.21667,175.13333,204,"F",35,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000556,"",4472,"A108",10-SEP-09 12.00.00.000000000 AM,231,1,543,52.21667,175.11667,52.25,175.25,204,"M",31,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000556,"",4473,"A108",10-SEP-09 12.00.00.000000000 AM,231,1,543,52.21667,175.11667,52.25,175.25,204,"M",34,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000822,"",5483,"A108",27-OCT-09 12.00.00.000000000 AM,303,1,542,52.76667,-179.31667,52.75,-179.31667,204,"F",31,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000822,"",5484,"A108",27-OCT-09 12.00.00.000000000 AM,303,1,542,52.76667,-179.31667,52.75,-179.31667,204,"F",32,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000822,"",5485,"A108",27-OCT-09 12.00.00.000000000 AM,303,1,542,52.76667,-179.31667,52.75,-179.31667,204,"F",33,3,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000822,"",5486,"A108",27-OCT-09 12.00.00.000000000 AM,303,1,542,52.76667,-179.31667,52.75,-179.31667,204,"F",35,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000822,"",5487,"A108",27-OCT-09 12.00.00.000000000 AM,303,1,542,52.76667,-179.31667,52.75,-179.31667,204,"F",36,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000822,"",5488,"A108",27-OCT-09 12.00.00.000000000 AM,303,1,542,52.76667,-179.31667,52.75,-179.31667,204,"F",37,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000822,"",5489,"A108",27-OCT-09 12.00.00.000000000 AM,303,1,542,52.76667,-179.31667,52.75,-179.31667,204,"F",38,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000822,"",5490,"A108",27-OCT-09 12.00.00.000000000 AM,303,1,542,52.76667,-179.31667,52.75,-179.31667,204,"F",39,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5492,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"M",31,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5493,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"M",33,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5494,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"M",34,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5495,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"M",36,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5496,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"M",37,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5497,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",29,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5498,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",30,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5499,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",31,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5500,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",32,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5501,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",33,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5502,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",34,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5503,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",35,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5504,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",36,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5505,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",37,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5506,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",38,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000824,"",5507,"A108",27-OCT-09 12.00.00.000000000 AM,304,1,542,52.75,-179.33333,52.68333,-179.38333,204,"F",39,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5508,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"M",34,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5509,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"M",32,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5510,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"M",27,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5511,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"M",30,4,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5512,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"M",33,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5513,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"M",31,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5514,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"M",35,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5515,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"F",36,3,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5516,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"F",31,3,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5517,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"F",37,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5518,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"F",34,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5519,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"F",33,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000826,"",5520,"A108",27-OCT-09 12.00.00.000000000 AM,305,1,542,52.68333,-179.38333,52.7,-179.38333,204,"F",26,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5522,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"M",27,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5523,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"M",30,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5524,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"M",31,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5525,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"M",33,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5526,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"M",38,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5527,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"F",29,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5528,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"F",30,1,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5529,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"F",31,5,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5530,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"F",32,2,"",2009,"","",2
"ATL_HAUL_SAMPLE",13096,"3423",13096003423000000828,"",5531,"A108",28-OCT-09 12.00.00.000000000 AM,306,1,542,52.73333,-179.35,52.75,-179.33333,204,"F",33,1,"",2009,"","",2
